question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
ACC-J00103,JAMB,Accounting,,,medium,1997,,Given: N Direct material - 10 000 Direct labour - 5000 Direct expenses - 2000 Factory overhead - 4000 What is the prime cost?,,₦21 000,₦17 000,₦15 000,₦6 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00104,JAMB,Accounting,,,medium,1997,,The difference between a trading account and a manufacturing account is that while the manufacturing account,,"has no particular period, the trading account has","does not consider the cost of goods involved, the trading account does","is concerned with the cost of production, the trading account is not",is not concerned with the stock of raw materials the rading account is,,,jamb-archive|needs-key,past-question,draft
ACC-J00105,JAMB,Accounting,,,medium,1997,,An income and expenditure account is a summary of,,all income and expenditure during a period,revenue income and expenditure during a period,receipts and payments during a period,the trading income a period,,,jamb-archive|needs-key,past-question,draft
ACC-J00106,JAMB,Accounting,,,medium,1997,,"On partnership dissolution, if a partner's capital account has a debit balance and the partnr is insolvent, the deficiency will, in accordance with the decision of the case of Garner v Murray, be",,borne by all the partners,borne by the insolvent partner,written off,borne by the solvent partners,,,jamb-archive|needs-key,past-question,draft
ACC-J00107,JAMB,Accounting,,,medium,1997,,"A company has 5% debentures worth ₦500 000 ordinary share capital ₦2 000 000, and preference shares ₦1500 000. if the company made a profit of ₦1 000 000, the debenture interest would amount to",,₦1 000 000,₦500 000,₦50 000,₦25 000,,,jamb-archive|needs-key,past-question,draft
ACC-J00108,JAMB,Accounting,,,medium,1997,,"A dividend of 10% in a company on 500 000 ordinary shares of ₦1 nominal value has been declared, How much will a shareholder receive if he has 200 shares?",,₦500 000,₦50 000,₦200,₦20,,,jamb-archive|needs-key,past-question,draft
ACC-J00109,JAMB,Accounting,,,medium,1997,,"If goods are invoiced to the branch at cost and the invoice par value is ₦2 000 with 5%discount rate, can remitted to the head office is",,₦2 100,₦200,₦1 900,₦100,,,jamb-archive|needs-key,past-question,draft
ACC-J00110,JAMB,Accounting,,,medium,1997,,Which of the following are advantages of departmental accounts? I. The department making the highest profit can be easily determined II. The capital of the business can be calculated easily III. Easy knowledge of the sources of funding IV. Encouragement of healthy rivalry among the various departments,,I and IV only,II and III only,II and IV only,III and IV only,,,jamb-archive|needs-key,past-question,draft
ACC-J00111,JAMB,Accounting,,,medium,1997,,Public sector accounting is based on,,cash,accrual,budget,consolidated fund,,,jamb-archive|needs-key,past-question,draft
ACC-J00112,JAMB,Accounting,,,medium,1997,,The end result of governmental accounting procedure is to,,keep proper records of government expenditures,give financial information to the public and investors,produce timely and accurate financial reports for legislators and the public,give information on the performance of public enterprises,,,jamb-archive|needs-key,past-question,draft
ACC-J00113,JAMB,Accounting,,,medium,1998,,The Act establishing the institute of Chartered Accountants of Nigeria (ICAN) came into force on?,,"Ist September, 1960","Ist October, 1960","Ist October,1963","Ist , September,1965",,,jamb-archive|needs-key,past-question,draft
ACC-J00114,JAMB,Accounting,,,medium,1998,,Cost reports for the intention of management should reflect?,,as much details as possible,summary figures only,details of non-controllable expenses,cost and comparable data useful in decision-making,,,jamb-archive|needs-key,past-question,draft
ACC-J00115,JAMB,Accounting,,,medium,1998,,Responsibility accounting is particularly concerned with?,,histoical accounting,controllable costs,storekeeping,valuation of stock,,,jamb-archive|needs-key,past-question,draft
ACC-J00116,JAMB,Accounting,,,medium,1998,,An advantage of the use of the voucher system is that it?,,reduces the number of cheques that will be writen during any given period,provides a highly flexible system for handling unusual transactions,provides a comprehensive record of business done with particular suppliers,ensure that every expenditure is reviewed and verified before payment is made,,,jamb-archive|needs-key,past-question,draft
ACC-J00117,JAMB,Accounting,,,medium,1998,,A business transaction is recorded in the books of account when the?,,"owner of the business invests his ₦10,000 in another company",business retains part of ofits profits for future expansion purposes,business invest applies for overdraft facilities from its bankers,"owner of the business collects ₦5,000 from the accountant",,,jamb-archive|needs-key,past-question,draft
ACC-J00118,JAMB,Accounting,,,medium,1998,,"When a transaction causes an assets account to increase, there is?",,a decrease of equal amount inthe owner's equity account,an increase in a liability account,an increase of equal amonut in another assets account,a decrease of equal amount in a liability account,,,jamb-archive|needs-key,past-question,draft
ACC-J00119,JAMB,Accounting,,,medium,1998,,"N Bank account 59,410 Capital account 50,000 Purchase account 20,000 Rent 2,500 Stationery 90 typewriter 6,500 Sales 38,000 In preparing a trial from the list of balances given above, what is the total in debit and credit columns?",,"₦147,910","₦138,500","₦88,500","₦85,800",,,jamb-archive|needs-key,past-question,draft
ACC-J00120,JAMB,Accounting,,,medium,1998,,The purchase of two generators by Hassan Electronics Enterprises should be recorded as?,,an acquistion of fixed assets,an expenses in its general office expenses account,an acquistion of stock,a part of capital in the capital account,,,jamb-archive|needs-key,past-question,draft
ACC-J00121,JAMB,Accounting,,,medium,1998,,"If the inventory at the end of the current year is understated and the error is not caught during the following year, the effect is to?",,overstate income this year and understate in next year,understate income this year and overstate in next year,understate this year's income with no effect on the next year's,overstate the income for the two-year period,,,jamb-archive|needs-key,past-question,draft
ACC-J00122,JAMB,Accounting,,,medium,1998,,The total of the discounts received column in the cash book is posted to the?,,credit of the discounts received account,debit of the discounts allowed account,credit of the discounts allowed account,debit of the discounts received account,,,jamb-archive|needs-key,past-question,draft
ACC-J00123,JAMB,Accounting,,,medium,1998,,Use the information below to answer questions 11 and 12. The initial imprest as at July Ist was ₦500. Petty cash vouchers with the custodian by July 15th added up to ₦394. An IOU slip received from a co-worker was ₦65 and there was a shortage of ₦5 cash. The co-worker made refund on July 18th just before the imprest was replenished. What was the actual cash in the till as at 15th July?,,₦106,₦101,₦70,₦36,,,jamb-archive|needs-key,past-question,draft
ACC-J00124,JAMB,Accounting,,,medium,1998,,The amount required to replenish the payments made from the imprest was?,,₦399,₦394,₦358,₦101,,,jamb-archive|needs-key,past-question,draft
ACC-J00125,JAMB,Accounting,,,medium,1998,,"State Bank collected a note for A-Makura Company. This collection, not yet recorded in AL-Makura's books, appears on the bank reconciliation as?",,an addition to balance per book,a deduction from balance per bank statement,an addition to balance per bank statement,a deduction from balance per books,,,jamb-archive|needs-key,past-question,draft
ACC-J00126,JAMB,Accounting,,,medium,1998,,"Mayana Corporation uses special journals to record its transactions. If one of Mayana's customers returns merchandize purchased with cash (for a refund), it makes an entry in the?",,cash receipts journal,sales journal,general journal,cash disbursement journal.,,,jamb-archive|needs-key,past-question,draft
ACC-J00127,JAMB,Accounting,,,medium,1998,,"Sobande Incorporation acquired a machine that involved the following expenditures and related factors. N Gross invoice price 15,000 Sales tax 900 Purchases discount taken 300 Freight 750 Assembly of machine 500 Installation of machine 800 Assorted spare parts for future use 1200 Turing and adjusting machine 700 What is the initial accounting cost of the machine?",,"₦19,550","₦18,950","₦18,350","₦17,500",,,jamb-archive|needs-key,past-question,draft
ACC-J00128,JAMB,Accounting,,,medium,1998,,"A pottery company had sales of ₦176,000 during the current period and a gross profit rate of 40%. The company's cost of merchandize available for sale during the period was ₦128,000. The company's ending inventory is?",,"₦22,400","₦32,000","₦51,200","₦76,800",,,jamb-archive|needs-key,past-question,draft
ACC-J00129,JAMB,Accounting,,,medium,1998,,"On Ist January, 1993, lobo Company purchased equipment for ₦18,000. it uses straight-line depreciation with an estimates eight-year useful life and a ₦2,000 salvage value. On 31st December, 1996, it sells the equipment for ₦8000. In recording this sales, it should reflect?",,"₦10,000 loss","₦2,000 loss","₦4,000 loss","₦8,000 gain",,,jamb-archive|needs-key,past-question,draft
ACC-J00130,JAMB,Accounting,,,medium,1998,,The balance on a purchase ledger control account represents the?,,present amount that a business owes its suppliers at date,total credit avaiable to the end of the year to be utilized in future,total credit the business enjoyed for the particular year from its suppliers,total credit owd the business by its customers,,,jamb-archive|needs-key,past-question,draft
ACC-J00131,JAMB,Accounting,,,medium,1998,,A powerful instrument of control over both the sales ledger and the clek whose duty is to post the ledger is the?,,total debtors account,purchase day book,sales day book,cash book,,,jamb-archive|needs-key,past-question,draft
